sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
DQ837451,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2002,2002,2002,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/NR8863/2002
DQ837452,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2004,2004,2004,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/NS3056/2004
DQ837453,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2004,2004,2004,1350,01-Jan-07,14-Jul-16,Bos taurus,-,cow/NT1211/2004
DQ837454,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Canis lupus,-,wolf/OD6220/2005
DQ837455,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/OD9613/2005
DQ837456,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1999,1999,1999,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/OM1958/1999
DQ837457,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/OM1956/2000
DQ837458,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1996,1996,1996,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/QD8617/1996
DQ837459,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1999,1999,1999,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/RT6224/1999
DQ837460,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1998,1998,1998,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/RZ4879/1998
DQ837464,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/SI2236/2005
DQ837465,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,LBN,Lebanon,South Lebanon,1997,1997,1997,1350,01-Jan-07,14-Jul-16,stone marten,-,stone marten/SL9655/1997
DQ837466,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2002,2002,2002,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/SM0034/2002
DQ837467,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Bos taurus,-,cow/SM0313/2005
DQ837468,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2006,2006,2006,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/SM3563/2006
DQ837469,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Bos taurus,-,cow/SN4414/2005
DQ837470,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1998,1998,1998,1350,01-Jan-07,14-Jul-16,Bos taurus,-,cow/SN7411/1998
DQ837471,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1998,1998,1998,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/SN8460/1998
DQ837472,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1996,1996,1996,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/SO0047/1996
DQ837473,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1997,1997,1997,1350,01-Jan-07,14-Jul-16,Canis lupus,-,wolf/SP1662/1997
DQ837475,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T2/2000
DQ837476,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T3/2000
DQ837477,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T4/2000
DQ837478,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T5/2000
DQ837479,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T6/2000
DQ837480,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,-,2000,2000,2000,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/T7/2000
DQ837481,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1997,1997,1997,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/TH6967/1997
DQ837482,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2004,2004,2004,1350,01-Jan-07,14-Jul-16,jackal,-,jackal/TL8852/2004
DQ837483,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1997,1997,1997,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/TM3205/1997
DQ837484,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1995,1995,1995,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/VS3370/1995
DQ837485,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,1996,1996,1996,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/YA6530/1996
DQ837486,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,1350,01-Jan-07,14-Jul-16,Canis familiaris,-,dog/YO6867/2005
DQ837487,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ISR,Israel,-,2004,2004,2004,1350,01-Jan-07,14-Jul-16,Vulpes vulpes,-,fox/YT3700/2004
EU086163,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,SAU,Saudi Arabia,-,1987,1987,1987,1353,31-Aug-08,21-Oct-08,Vulpes vulpes,18931062,8706ARS
EU086199,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1990,1990,1990,1353,31-Aug-08,21-Oct-08,Vulpes vulpes,18931062,9135OMA
GU086611,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-2531-06-HR
GU086612,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,549,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-2532-06-HR
GU086614,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,551,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-2534-06-SM
GU086615,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,549,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-208-07-BR
GU086617,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,382,13-Apr-10,25-Jul-16,Bos taurus,20178821,RO-RV-209-07-SV
GU086619,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,549,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-2537-06-VL
GU086620,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,551,13-Apr-10,25-Jul-16,Canis familiaris,20178821,RO-RV-58-07-SV
GU086621,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,550,13-Apr-10,25-Jul-16,Felis catus,20178821,RO-RV-59-07-PH
GU086623,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,549,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-61-07-SV
GU086624,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-62-07-CT
GU086625,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,551,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-63-07-B
GU086626,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,547,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-211-07-SM
GU086627,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,550,13-Apr-10,25-Jul-16,Felis catus,20178821,RO-RV-207-06-BR
GU086628,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-2535-06-SM
GU086630,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,496,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-1279-06-IL
GU086632,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,522,13-Apr-10,25-Jul-16,Canis familiaris,20178821,RO-RV-1281-06-IL
GU086633,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,550,13-Apr-10,25-Jul-16,Felis catus,20178821,RO-RV-03-07-PH
GU086635,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,550,13-Apr-10,25-Jul-16,Canis familiaris,20178821,RO-RV-09-07-SV
GU086636,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,551,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-10-07-CT
GU086641,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,551,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-26-08-BC
GU086642,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,533,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-27-08-IF
GU086648,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-36-08-HR
GU086649,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,417,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-37-08-HR
GU086651,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-39-08-BC
GU086652,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,550,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-40-08-BC
GU086658,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2008,2008,2008,530,13-Apr-10,25-Jul-16,Felis catus,20178821,RO-RV-47-08-SV
GU086661,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2006,2006,2006,480,13-Apr-10,25-Jul-16,jackal,20178821,RO-RV-1303-06-TL
GU086663,AL_Cosmopolitan_NEE,Cosmopolitan NEE,ROU,Romania,-,2007,2007,2007,549,13-Apr-10,25-Jul-16,Vulpes vulpes,20178821,RO-RV-11-07-B
GU353133,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2007,2007,2007,543,02-Feb-10,25-Jul-16,Capra hircus,-,SORV3
GU353142,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,543,02-Feb-10,25-Jul-16,Vulpes vulpes,-,SORV12
GU353147,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2008,2008,2008,806,02-Feb-10,25-Jul-16,Felis catus,-,SORV1
GU353148,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2007,2007,2007,807,02-Feb-10,25-Jul-16,Capra hircus,-,SORV3
GU353149,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,795,02-Feb-10,25-Jul-16,Felis catus,-,SORV6
GU353150,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,756,02-Feb-10,25-Jul-16,Capra hircus,-,SORV7
GU353151,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,806,02-Feb-10,25-Jul-16,Ovis aries,-,SORV8
GU353152,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,806,02-Feb-10,25-Jul-16,Vulpes vulpes,-,SORV9
GU353153,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,805,02-Feb-10,25-Jul-16,Capra hircus,-,SORV10
GU353154,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,795,02-Feb-10,25-Jul-16,Capra hircus,-,SORV11
GU353155,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,794,02-Feb-10,25-Jul-16,Vulpes vulpes,-,SORV12
GU353156,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,795,02-Feb-10,25-Jul-16,camel,-,SORV13
GU353157,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,805,02-Feb-10,25-Jul-16,Vulpes vulpes,-,SORV14
GU353158,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2009,2009,2009,805,02-Feb-10,25-Jul-16,Felis catus,-,SORV15
GU816002,AL_Cosmopolitan_NEE,Cosmopolitan NEE,POL,Poland,-,1997,1997,1997,502,28-Jul-10,25-Jul-16,Canis familiaris,20610710,9737POL
GU992306,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1991,1991,1991,1353,27-Apr-10,10-Aug-10,Vulpes vulpes,-,9135OMA
HM114238,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2010,2010,2010,469,02-Feb-11,02-Feb-11,Canis familiaris,21262675,Dog5229A/2010
HM114239,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2010,2010,2010,469,02-Feb-11,02-Feb-11,Canis familiaris,21262675,Dog6628A/2010
HM114240,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2010,2010,2010,1350,02-Feb-11,25-Jul-16,Canis familiaris,21262675,Dog5229B/2010
HM114241,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2010,2010,2010,1350,02-Feb-11,25-Jul-16,Canis familiaris,21262675,Dog6628B/2010
HM852145,AL_Cosmopolitan_EE,Cosmopolitan EE,SVN,Slovenia,-,2002,2002,2002,1092,17-Nov-10,12-Oct-11,Vulpes vulpes,21571453,664-02SVN
HM852168,AL_Cosmopolitan_EE,Cosmopolitan EE,SVN,Slovenia,-,2002,2002,2002,672,17-Nov-10,12-Oct-11,Vulpes vulpes,21571453,664-02SVN
JF683622,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2008,2008,2008,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C1
JF683623,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C10
JF683624,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Canis familiaris,22712423,C11
JF683626,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Capra hircus,22712423,C13
JF683627,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Canis familiaris,22712423,C14
JF683628,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C15
JF683629,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2008,2008,2008,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C154
JF683631,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Ovis aries,22712423,C16
JF683632,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Felis catus,22712423,C17
JF683634,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C19
JF683635,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2008,2008,2008,367,04-Jun-12,04-Jun-12,Ovis aries,22712423,C2
JF683637,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Ovis aries,22712423,C21
JF683638,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Ovis aries,22712423,C22
JF683639,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2010,2010,2010,367,04-Jun-12,04-Jun-12,Ovis aries,22712423,C23
JF683642,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2008,2008,2008,367,04-Jun-12,04-Jun-12,Vulpes vulpes,22712423,C3
JF683647,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2009,2009,2009,367,04-Jun-12,04-Jun-12,Canis familiaris,22712423,C479
JF683650,AL_Cosmopolitan_EE,Cosmopolitan EE,HRV,Croatia,-,2009,2009,2009,367,04-Jun-12,04-Jun-12,Capra hircus,22712423,C7
JF973737,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1255
JF973738,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1999,1999,1999,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1290
JF973742,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1157
JF973743,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1161
JF973745,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1575,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1168
JF973746,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1575,28-Jun-11,25-Jul-16,feline,21632560,RV1171
JF973747,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1176
JF973748,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1184
JF973751,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1986,1986,1986,1400,28-Jun-11,25-Jul-16,Equus caballus,21632560,RV1192
JF973753,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1197
JF973754,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1198
JF973755,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1998,1998,1998,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1202
JF973756,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1207
JF973757,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1208
JF973758,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1209
JF973759,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1998,1998,1998,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1214
JF973761,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1223
JF973762,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1999,1999,1999,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1227
JF973763,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1999,1999,1999,1400,28-Jun-11,25-Jul-16,deer,21632560,RV1237
JF973764,AL_Cosmopolitan_EE,Cosmopolitan EE,BIH,Bosnia and Herzegovina,-,1999,1999,1999,1496,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1239
JF973765,AL_Cosmopolitan_EE,Cosmopolitan EE,BIH,Bosnia and Herzegovina,-,1999,1999,1999,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1240
JF973766,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1243
JF973767,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1247
JF973768,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Canis familiaris,21632560,RV1266
JF973769,AL_Cosmopolitan_EE,Cosmopolitan EE,MNE,Montenegro,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Equus caballus,21632560,RV1268
JF973770,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1269
JF973771,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Canis familiaris,21632560,RV1272
JF973772,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,feline,21632560,RV1274
JF973773,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1400,28-Jun-11,25-Jul-16,Vulpes vulpes,21632560,RV1287
JF973777,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1157
JF973778,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1161
JF973780,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1977,1977,1977,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1184
JF973783,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1986,1986,1986,1353,28-Jun-11,28-Jun-11,Equus caballus,21632560,RV1192
JF973785,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,feline,21632560,RV1197
JF973786,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,feline,21632560,RV1198
JF973787,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1998,1998,1998,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1202
JF973788,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1207
JF973789,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1208
JF973790,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1209
JF973791,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1998,1998,1998,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1214
JF973793,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1997,1997,1997,1353,28-Jun-11,28-Jun-11,feline,21632560,RV1223
JF973794,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1999,1999,1999,1353,28-Jun-11,28-Jun-11,feline,21632560,RV1227
JF973795,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,1999,1999,1999,1353,28-Jun-11,28-Jun-11,deer,21632560,RV1237
JF973796,AL_Cosmopolitan_EE,Cosmopolitan EE,BIH,Bosnia and Herzegovina,-,1999,1999,1999,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1239
JF973797,AL_Cosmopolitan_EE,Cosmopolitan EE,BIH,Bosnia and Herzegovina,-,1999,1999,1999,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1240
JF973798,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1243
JF973799,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1247
JF973800,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,Vulpes vulpes,21632560,RV1255
JF973801,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,Canis familiaris,21632560,RV1266
JF973802,AL_Cosmopolitan_EE,Cosmopolitan EE,MNE,Montenegro,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,Equus caballus,21632560,RV1268
JF973803,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2000,2000,2000,1353,28-Jun-11,28-Jun-11,feline,21632560,RV1269
