sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
JX987725,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1575,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11015NEP
JX987726,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1575,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11016NEP
JX987727,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1575,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11017NEP
JX987730,AL_Arctic_A,Arctic A,GRL,Greenland,-,1980,1980,1980,1575,31-Oct-13,04-Dec-13,Canis familiaris,24278494,8683GRO
JX987731,AL_Arctic_A,Arctic A,GRL,Greenland,-,1981,1981,1981,1575,31-Oct-13,04-Dec-13,Vulpes vulpes,24278494,8684GRO
JX987735,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,Kabul city,2002,2002,2002,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,02052AFG
JX987736,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,Kabul city,2004,2004,2004,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,04029AFG
JX987738,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2008,2008,2008,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,09031NEP
JX987739,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,Kabul city,2009,2009,2009,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,09032AFG
JX987741,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11015NEP
JX987742,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11016NEP
JX987743,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,Kathmandu region,2011,2011,2011,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,11017NEP
JX987745,AL_Arctic_A,Arctic A,GRL,Greenland,-,1980,1980,1980,1353,31-Oct-13,04-Dec-13,Canis familiaris,24278494,8683GRO
JX987749,AL_Arctic_A,Arctic A,USA,United States,-,1991,1991,1991,1575,31-Oct-13,31-Oct-13,skunk,-,9104USA
KC171643,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,11928,27-Feb-13,13-Dec-13,Felis catus,23975690,08F40
KC171644,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2004,2004,2004,11928,27-Feb-13,13-Dec-13,Canis familiaris,23975690,BD0406CC
KC171645,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,1999,1999,1999,11928,27-Feb-13,13-Dec-13,Canis familiaris,23975690,BV9901PJ
KC465371,AL_Arctic_AL1a,Arctic AL1a,CHN,China,-,2012,2012,2012,1353,31-Jan-18,31-Jan-18,Homo sapiens,-,CBJ1212H
KC465372,AL_Arctic_AL2,Arctic AL2,CHN,China,-,2012,2012,2012,1353,18-Nov-15,18-Nov-15,Canis familiaris,26484668,CXZ1201D
KC565845,AL_Arctic_AL1a,Arctic AL1a,BGD,Bangladesh,-,2011,2011,2011,641,26-Mar-13,26-Mar-13,Ovis aries,-,RV/Bangladesh/2011/CVASU-1
KC565865,AL_Arctic_AL1a,Arctic AL1a,BGD,Bangladesh,Chittagong,2012,2012,2012,670,13-Apr-13,13-Apr-13,Canis lupus familaris,-,RV/Bangladesh/2012/CVASU-3
KC791793,AL_Arctic_A,Arctic A,RUS,Russia,-,1995,1995,1995,1572,18-Jun-13,18-Jun-13,Canis lupus,-,3510w
KC791794,AL_Arctic_A,Arctic A,RUS,Russia,-,1988,1988,1988,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,743a
KC791814,AL_Arctic_A,Arctic A,USA,United States,-,2005,2005,2005,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A0903
KC791815,AL_Arctic_A,Arctic A,USA,United States,-,2005,2005,2005,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A0904
KC791816,AL_Arctic_A,Arctic A,USA,United States,-,2005,2005,2005,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A0906
KC791852,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis lupus,-,A10_2545
KC791853,AL_Arctic,Arctic,PAK,Pakistan,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis lupus,-,A10_2547
KC791887,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A11_1266
KC791888,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A11_1267
KC791889,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A11_1268
KC791890,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A11_1270
KC791891,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A11_1292
KC791905,AL_Arctic,Arctic,PAK,Pakistan,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis lupus,-,A11_1741
KC791973,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2005,2005,2005,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4561
KC791974,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2005,2005,2005,1572,18-Jun-13,18-Jun-13,Sus scrofa,-,A11_4562
KC791976,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2006,2006,2006,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4564
KC791981,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4569
KC791985,AL_Arctic,Arctic,AFG,Afghanistan,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4573
KC791994,AL_Arctic,Arctic,AFG,Afghanistan,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4582
KC791996,AL_Arctic,Arctic,AFG,Afghanistan,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4584
KC791997,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4586
KC791998,AL_Arctic,Arctic,AFG,Afghanistan,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4587
KC791999,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2006,2006,2006,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4588
KC792000,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2006,2006,2006,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4589
KC792148,AL_Arctic_A,Arctic A,USA,United States,-,1988,1988,1988,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,A1421
KC792152,AL_Arctic_A,Arctic A,USA,United States,-,1988,1988,1988,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A4795
KC792153,AL_Arctic_A,Arctic A,USA,United States,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK33141
KC792154,AL_Arctic_A,Arctic A,USA,United States,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK35173
KC792155,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK36179
KC792156,AL_Arctic_A,Arctic A,USA,United States,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK40589
KC792157,AL_Arctic_A,Arctic A,USA,United States,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK55458
KC792158,AL_Arctic_A,Arctic A,USA,United States,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK58992
KC792159,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK60188
KC792160,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK64693
KC792161,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,AK65011
KC792162,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK66804
KC792163,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK69046
KC792164,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK73307
KC792165,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK80346
KC792166,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Canis lupus,-,AK84884
KC792167,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK89852
KC792168,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK91841
KC792169,AL_Arctic_A,Arctic A,USA,United States,-,2009,2009,2009,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK92644
KC792170,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,AK93287
KC792171,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK93347
KC792172,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_100705
KC792173,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_100706
KC792174,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_101419
KC792175,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_117611
KC792176,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_119062
KC792177,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_120879
KC792178,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_120880
KC792179,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_120881
KC792180,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_122002
KC792181,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_122003
KC792182,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_122112
KC792183,AL_Arctic_A,Arctic A,USA,United States,-,2011,2011,2011,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_123153
KC792184,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_94344
KC792185,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_96549
KC792186,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_96996
KC792187,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_97108
KC792188,AL_Arctic_A,Arctic A,USA,United States,-,2010,2010,2010,1575,18-Jun-13,18-Jun-13,Vulpes vulpes,-,AK_98091
KC792222,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_1
KC792223,AL_Arctic_AL1a,Arctic AL1a,NPL,Nepal,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_17
KC792224,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2010,2010,2010,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_21
KC792225,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_23
KC792226,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_24
KC792227,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_25
KC792228,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_26
KC792229,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_27
KC792232,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2003,2003,2003,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_30
KC792233,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_34
KC792235,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_36
KC792236,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,Nepal_37
KC792238,AL_Arctic,Arctic,USA,United States,via Afghanistan,2011,2011,2011,1572,18-Jun-13,18-Jun-13,Homo sapiens,-,NYHC_2011
KC792243,AL_Arctic_A,Arctic A,RUS,Russia,-,1998,1998,1998,1572,18-Jun-13,18-Jun-13,Homo sapiens,-,RVHK
KC887334,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,697,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-05
KC887352,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karantaka,2012,2012,2012,505,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RF-08
KC894737,AL_Arctic_AL1a,Arctic AL1a,IND,India,Andra Pradesh,2012,2012,2012,566,17-Jun-13,17-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-03
KF150710,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,buffalo,25077994,IKE_R73
KF150711,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Felis catus,25077994,IKE_R77
KF150712,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Felis catus,25077994,IKE_R78
KF150713,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R86
KF150714,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Felis catus,25077994,IKE_R87
KF150715,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IMA_R88
KF150716,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2002,2002,2002,1317,17-Sep-13,17-Jun-15,buffalo,25077994,IAP_R91
KF150717,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R94
KF150718,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R97
KF150719,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Felis catus,25077994,IKE_R101
KF150720,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R106
KF150721,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R107
KF150722,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R109
KF150724,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Capra hircus,25077994,IKE_R111
KF150725,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Felis catus,25077994,IKE_R114
KF150726,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKE_R116
KF150727,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Capra hircus,25077994,IKE_R121
KF150728,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKA_R129
KF150729,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKA_R132
KF150730,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKA_R142
KF150731,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IKA_R144
KF150732,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IMA_R146
KF150736,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,1317,17-Sep-13,17-Jun-15,Homo sapiens,25077994,IMA_R189
KF150737,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IAP_R190
KF150738,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IAP_R191
KF150739,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IAP_R192
KF150740,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2011,2011,2011,1317,17-Sep-13,17-Jun-15,Homo sapiens,25077994,IAP_R193
KF150741,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2011,2011,2011,1317,17-Sep-13,17-Jun-15,Homo sapiens,25077994,IAP_R194
KF150742,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2011,2011,2011,1317,17-Sep-13,17-Jun-15,Homo sapiens,25077994,IAP_R195
KF150743,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,1317,17-Sep-13,17-Jun-15,Canis familiaris,25077994,IAP_R196
KF150744,AL_Arctic,Arctic,IND,India,-,2012,2012,2012,1317,17-Sep-13,17-Jun-15,Equus caballus,25077994,IUP_R197
KF150745,AL_Arctic,Arctic,IND,India,-,2012,2012,2012,1317,17-Sep-13,17-Jun-15,Equus caballus,25077994,IUP_R198
KF154996,AL_Arctic_AL1a,Arctic AL1a,GBR,United Kingdom,-,1987,1987,1987,11928,14-Jul-13,14-Jul-13,Homo sapiens,23822119,RV61
KF437633,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,867,11-Nov-13,11-Nov-13,Canis familiaris,-,12D101
KF437634,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,867,11-Nov-13,11-Nov-13,Canis familiaris,-,12Q116
KF437635,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,867,11-Nov-13,11-Nov-13,Bos taurus,-,12F95-1
KF437636,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,867,11-Nov-13,11-Nov-13,Procyon lotor,-,12Q314
KF437637,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Felis catus,-,13R06
KF437638,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Bos taurus,-,13R10
KF437639,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Canis familiaris,-,13D36
KF437640,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Canis familiaris,-,13R13
KF437641,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Canis familiaris,-,13R17
KF437642,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Procyon lotor,-,13R18
KF437643,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,867,11-Nov-13,11-Nov-13,Procyon lotor,-,13R19
KF437644,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1575,11-Nov-13,11-Nov-13,Canis familiaris,-,12D101
KF437645,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1575,11-Nov-13,11-Nov-13,Canis familiaris,-,12Q116
KF437646,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1575,11-Nov-13,11-Nov-13,Bos taurus,-,12F95
KF437647,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1575,11-Nov-13,11-Nov-13,Procyon lotor,-,12Q314
KF437648,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Felis catus,-,13R06
KF437649,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Bos taurus,-,13R10
KF437650,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Canis familiaris,-,13D36
KF437651,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Canis familiaris,-,13R13
KF437652,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Canis familiaris,-,13R17
KF437653,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Procyon lotor,-,13R18
KF437654,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1575,11-Nov-13,11-Nov-13,Procyon lotor,-,13R19
KF437655,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1341,11-Nov-13,11-Nov-13,Canis familiaris,-,12D101
KF437656,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1341,11-Nov-13,11-Nov-13,Canis familiaris,-,12Q116
KF437657,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1341,11-Nov-13,11-Nov-13,Bos taurus,-,12F95-1
KF437658,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2012,2012,2012,1341,11-Nov-13,11-Nov-13,Procyon lotor,-,12Q314
KF437659,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Felis catus,-,13R06
KF437660,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Bos taurus,-,13R10
KF437661,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Canis familiaris,-,13D36
KF437662,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Canis familiaris,-,13R13
KF437663,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Canis familiaris,-,13R17
KF437664,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Procyon lotor,-,13R18
KF437665,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2013,2013,2013,1341,11-Nov-13,11-Nov-13,Procyon lotor,-,13R19
KF535202,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 10
KF535203,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 11
KF535204,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 16
KF535205,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 17
KF535206,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 18
KF535208,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 20
KF535209,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2013,2013,2013,762,24-Nov-13,24-Nov-13,Felis catus,-,RAB 23
KF535210,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,762,24-Nov-13,24-Nov-13,Canis familiaris,-,RAB 3
KF660243,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,1317,14-Dec-13,14-Dec-13,buffalo,-,IGU_199
KF660244,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2012,2012,2012,1317,14-Dec-13,14-Dec-13,buffalo,-,IGU_200
