sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
KR781534,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP7842dgPE_09
KR781536,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP6915dgBA_06
KR781538,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP4044dgMA_06
KR781539,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2159dgMA_07
KR781540,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2162dgMA_07
KR781541,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2163dgMA_07
KR781542,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2165dgMA_07
KR781543,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2168dgMA_07
KR781544,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2169dgMA_07
KR781545,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP2170dgMA_07
KR781546,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1888dgMA_12
KR781547,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1890dgMA_12
KR781548,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1891dgMA_12
KR781549,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1893dgMA_12
KR781550,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1894dgMA_12
KR781551,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1895dgMA_12
KR781552,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1896dgMA_12
KR781553,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2012,2012,2012,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1897dgMA_12
KR781554,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1016dgPB_09
KR781556,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP5635dgRN_09
KR781557,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP8045dgRN_09
KR781558,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2010,2010,2010,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1943dgRN_10
KR781559,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1712dgRO_07
KR781560,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1714dgRO_07
KR781561,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1715dgRO_07
KR781562,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1716dgRO_07
KR781563,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1724dgRO_07
KR781564,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1725dgRO_07
KR781565,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1718dgAM_07
KR781566,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1713dgPA_07
KR781567,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1719dgPA_07
KR781568,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP5494dgPA_07
KR781569,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Canis familiaris,-,IP1720dgAC_07
KR781571,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP3578CthPI_06
KR781572,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP9755CthPE_06
KR781573,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP9757CthPE_06
KR781575,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP9759CthPE_06
KR781577,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP9764CthPE_06
KR781579,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2006,2006,2006,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP9754CthPE_06
KR781580,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2008,2008,2008,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP1719CthPE_08
KR781583,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP7840CthPE_09
KR781585,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP7845CthPE_09
KR781589,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2010,2010,2010,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP5050CthPE_10
KR781591,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP3327CthBA_07
KR781592,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP5667CthBA_07
KR781596,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2007,2007,2007,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP7781CthRN_07
KR781598,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP8044CthRN_09
KR781600,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2010,2010,2010,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP3453CthRN_10
KR781602,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2008,2008,2008,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP6618CthCE_08
KR781603,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2008,2008,2008,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP1721CthPE_08
KR781604,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP1014CthSE_09
KR781605,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2009,2009,2009,1367,28-Oct-16,28-Oct-16,Cerdocyon thous,-,IP5636CthPB_09
KR902345,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Queretaro,2012,2012,2012,501,13-Jul-15,13-Jul-15,Canis familiaris,-,T12-0022/30786
KT006769,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,2013,2013,2013,11922,08-Sep-15,06-Sep-17,Canis familiaris,-,3944
KU550103,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,CRI,Costa Rica,-,2014,2014,2014,1430,23-Mar-16,10-May-16,Homo sapiens,26982168,LSE0453-14
KU888641,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,1991,1991,1991,1575,30-Mar-16,30-Mar-16,Mephitis mephitis,26992832,91001USA
KU938904,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,PER,Peru,-,1999,1999,1999,1350,03-Oct-16,03-Oct-16,Desmodus rotundus,27621441,676@1999MadreDeDios
KX148102,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,1991,1991,1991,11922,28-Nov-16,28-Nov-16,Canis familiaris,-,91026MEX
KX148110,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,1991,1991,1991,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,91014MEX
KX148111,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,1991,1991,1991,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,91015MEX
KX148112,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,1991,1991,1991,11802,28-Nov-16,28-Nov-16,Homo sapiens,-,91010MEX
KX148213,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,1982,1982,1982,11801,28-Nov-16,28-Nov-16,skunk,-,91001USA
KX148214,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,11803,28-Nov-16,28-Nov-16,Canis familiaris,-,95023BRE
KX148215,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,11803,28-Nov-16,28-Nov-16,Canis familiaris,-,95022BRE
KX148216,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1986,1986,1986,11802,28-Nov-16,28-Nov-16,Canis familiaris,-,86001BRE
KX148217,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,1986,1986,1986,11804,28-Nov-16,28-Nov-16,Canis familiaris,-,86123BRE
KX708502,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Chiapas,2012,2012,2012,11793,22-Aug-17,22-Aug-17,Canis familiaris,28819692,5559MxChisdog12
KX708503,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Chiapas,2014,2014,2014,11793,22-Aug-17,22-Aug-17,Canis familiaris,28819692,2835MxChisdog14
KX708504,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Yucatan,2008,2008,2008,11798,22-Aug-17,22-Aug-17,Canis familiaris,28819692,9084MxYucdog08
AB517660,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2012,11925,02-Feb-12,02-Feb-12,Vulpes,-,BR-Pfx3
AB362483,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Paraiba,-,-,2009,11924,29-Sep-09,15-Jan-11,Dusicyon sp.,19701711,BR-Pfx1
HQ450386,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,-,-,-,2011,11924,04-Jan-11,12-Sep-12,Canis familiaris,22966186,DRV-Mexico
LT909544,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,2002,2002,2002,11924,29-Jan-18,29-Jan-18,Canis lupus familiaris,-,13212
AB517659,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2012,11923,02-Feb-12,02-Feb-12,Canis lupus familiaris,-,BRdg335
AB645847,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,1970,1979,11923,19-Jan-12,13-Apr-12,Marmota monax,22248643,1088
JQ685967,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,-,2012,11923,11-Jul-12,11-Jul-12,Mephitis mephitis,22737076,NC1234
AF325473,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,United States,-,1981,1981,1981,2091,20-Aug-01,20-Aug-01,Mephitis mephitis,11483755,USA3-SK
AF325474,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,United States,-,1981,1981,1981,2091,20-Aug-01,20-Aug-01,Mephitis mephitis,11483755,USA4-SK
AF325475,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,United States,-,1981,1981,1981,2091,20-Aug-01,20-Aug-01,Ovis aries,11483755,USA2-SP
AF325476,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,United States,-,1981,1981,1981,2091,20-Aug-01,20-Aug-01,Canis lupus familiaris,11483755,USA1-DG
AF325477,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,1991,1991,1991,2091,20-Aug-01,20-Aug-01,Canis lupus familiaris,11483755,MEX1-DG
AB110656,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1999,1999,1999,2066,18-Nov-03,16-Jan-09,Felis catus,15297743,BRct3
AB110657,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1999,1999,1999,2066,18-Nov-03,10-Jan-09,Homo sapiens,15297743,BRhm6
AB110658,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1987,1987,1987,2066,18-Nov-03,16-Jan-09,Canis lupus familiaris,15297743,BRdg10
AB110659,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1989,1989,1989,2066,18-Nov-03,16-Jan-09,Canis lupus familiaris,15297743,BRdg12
AB110660,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1999,1999,1999,2066,18-Nov-03,16-Jan-09,Equus caballus,15297743,BRhr18
AB110661,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1998,1998,1998,2066,18-Nov-03,16-Jan-09,Sus scrofa domesticus,15297743,BRpg28
EU918614,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Piaui,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,9370PIDG/2005
EU918615,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Piaui,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,9371PIDG/2005
EU918616,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Piaui,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,9532PIDG/2005
EU918617,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Alagoas,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,9479ALDG/2005
EU918618,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8578PADG/2005
EU918619,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8581PADG/2005
EU918620,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8575PADG/2005
EU918621,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8587PADG/2005
EU918622,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8589PADG/2005
EU918623,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Para,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,8590PADG/2005
EU918624,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraiba,2003,2003,2003,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,10561PBDG/2003
EU918625,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraiba,2003,2003,2003,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,10565PBDG/2003
EU918626,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraiba,2003,2003,2003,1889,11-Aug-08,26-Jul-16,Felis catus,19185599,10566PBCT/2003
EU918627,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraiba,2003,2003,2003,1889,11-Aug-08,26-Jul-16,Felis catus,19185599,10568PBCT/2003
EU918628,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sergipe,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,6049SEDG/2005
EU918629,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sergipe,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Canis familiaris,19185599,6050SEDG/2005
EU918631,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piaui,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Pseudalopex vetulus,19185599,4371PIPve/2005
EU918633,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piaui,2004,2004,2004,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6129PICth/2004
EU918635,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piaui,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6971PICth/2005
EU918636,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6973PECth/2005
EU918637,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6975PECth/2005
EU918638,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2002,2002,2002,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,1406PECth/2002
EU918639,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2002,2002,2002,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,1407PECth/2002
EU918640,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6967PECth/2005
EU918643,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,7579BACth/2005
EU918645,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2004,2004,2004,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,9339BACth/2004
EU918647,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6979PECth/2005
EU918648,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1889,11-Aug-08,26-Jul-16,Cerdocyon thous,19185599,6977PECth/2005
AF344305,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,2001,2001,2001,1595,20-Feb-01,20-Feb-01,Western Canada skunk,9191862,92RBG1741
AF344307,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,1992,1992,1992,1595,20-Feb-01,20-Feb-01,Western Canada skunk,9191862,92RBGL0867
AB247410,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Anápolis,1999,1999,1999,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg15
AB247411,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,1999,1999,1999,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg2
AB247412,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Rio De Janeiro,1985,1985,1985,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg317
AB247414,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Miranda do Norte,2003,2003,2003,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg322
AB247415,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Santa Inês,2003,2003,2003,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg325
AB247416,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Coroatá ,2003,2003,2003,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg331
AB247418,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Barra do Corda,2003,2003,2003,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg335
AB247419,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,São João Batista,2005,2005,2005,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg666
AB247420,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Moncão,2005,2005,2005,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,16773238,BRdg669
AB247430,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx239
AB247431,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx240
AB247432,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx241
AB247433,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx242
AB247434,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx245
AB247435,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx246
AB247436,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx247
AB247437,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Vulpes,-,BRfx248
AB247445,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,-,BRdg657
AB247446,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,-,BRdg659
AB247447,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,02-Jun-06,30-Jan-09,Canis lupus familiaris,-,BRdg661
AB276307,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Homo sapiens,-,BRhm16
AB276308,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Canis lupus familiaris,-,BRdg101
AB276309,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Felis catus,-,BRct112
AB276310,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Felis catus,-,BRct116
AB276311,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Homo sapiens,-,BRhm528
AB276312,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Homo sapiens,-,BRhm529
AB276313,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Homo sapiens,-,BRhm530
AB276314,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2006,1575,06-Oct-06,06-Oct-06,Homo sapiens,-,BRhm531
AB449211,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,-,-,2008,1575,11-Dec-08,26-Jul-16,Canis lupus familiaris,20018256,BRdg77
